BOAMP_AVIS_NUM,D_21_01_Annexed4_Infructueux,D_21_02_Annexed4_Raisonstechniques,D_21_03_Annexed4_Raisonsartistiques,D_21_04_Annexed4_Raisonsexclusivites,D_21_05_Annexed4_Proprieteintellectuelle,D_21_06_Annexed4_Horsscope,D_21_07_Annexed4_Explication
21-88524,False,False,False,True,,False,"<?xml version=""1.0"" encoding=""UTF-16""?>
<EXPLICATION xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"">La concession est attribuée dans le cadre d'un droit exclusif en vertu d'une disposition légalement prise, au concessionnaire composé de :  - pour la mission de développement et d'exploitation du réseau public de distribution d'énergie électrique à ENEDIS 92079 PARIS LA DÉFENSE. Le gestionnaire de réseau de distribution exerce dans sa zone de desserte exclusive la mission pour laquelle il a été désigné par le législateur aux articles L.111-52 et L.121-4 du code de l'énergie.- pour la mission de fourniture d'énergie électrique aux clients bénéficiant des tarifs réglementés de vente à ELECTRICITÉ DE FRANCE (EDF) 75008 PARIS. La mission de fourniture correspond à celle qui est définie à l'article L.121-5 du code de l'énergie et s'exerce dans le respect des principes posés par l'article L.121-1 du même code.La concession se rapporte à l'article L.334-3 du code de l'énergie relatif à la signature conjointe du contrat par les différents acteurs et à l'article L.2224-31 du C.G.C.T. relatif aux contrôles des contrats de concession sur le bon fonctionnement des missions de service public fixés.Le contrat peut être consulté sur demande écrite auprès du service de la commande publique de la Mairie de Cavaillon.</EXPLICATION>"
